Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
abisinio,macho,595.8589819365925,20.426770490730604,16.70822117672975,marrón oscuro,sano,41.72432448725827
híbrido,macho,802.967260520393,12.502607020290956,22.59572457864563,tricolor,sano,54.69855156820702
peruano,macho,746.8844334956265,27.82218662007656,19.569702537199888,blanco,sano,45.86589918756779
andino,macho,939.5294193328192,28.508889464371695,NA,negro,NA,65.01061170749387
peruano,macho,NA,24.33555859917043,19.397027052993355,marrón,NA,50.96349327157928
peruano,macho,999.2529252949934,26.506723714942293,20.836133385785057,marrón,sano,37.06648111592146
rex,macho,755.5625656538002,28.427541686855363,NA,negro,NA,35.754722670354234
híbrido,hembra,436.95014538815207,15.99694426427083,22.698692162909307,blanco,flaco,39.004022174034155
peruano,hembra,877.672092926014,NA,NA,pintado,NA,59.6634305903497
andino,hembra,697.8496170591129,20.94621184582081,NA,negro,NA,62.95895362187532
peruano,macho,801.0927924525697,29.740324262168095,20.484031806121155,pintado,sano,61.24780997683315
peruano,hembra,772.4187163982139,21.86237698110795,NA,blanco,NA,37.21315668670401
andino,hembra,655.2756041621624,22.391239769230975,16.068714115363257,marrón,gordo,12.495610475403351
andino,macho,789.9845390388332,25.017862072886924,NA,blanco,NA,14.101633832382497
peruano,macho,868.2260856860258,30.78559177262914,20.668607995373616,blanco,sano,19.481218551441817
peruano,hembra,778.0437374511695,18.500455587231947,19.480757817396427,blanco,sano,31.62976865536207
peruano,macho,NA,28.987774212815847,19.10602472236352,marrón,NA,21.98595797775297
peruano,hembra,491.3702066017818,23.36555664154996,NA,marrón,NA,16.565325591345378
peruano,macho,775.9551033978674,NA,NA,negro,NA,32.883838186633895
peruano,hembra,784.6722218055513,NA,18.243072520992097,blanco,sano,19.646885711416616
peruano,macho,832.6647290207757,27.537263829758576,18.729917129974673,blanco,sano,28.957123916933384
americano,macho,1056.4063395458618,25.201062259923045,17.538025794513107,negro,gordo,65.22015112228765
americano,hembra,679.6584114960328,25.56638087050353,NA,blanco,NA,14.952865523604263
peruano,hembra,740.4783190121776,28.178437499973636,18.67881497963834,blanco,sano,18.088538129872926
peruano,macho,NA,30.039983475860836,20.75159048060151,blanco,NA,63.60441125300382
peruano,macho,NA,26.704760800638315,20.308305193358628,blanco,NA,27.20339155610521
andino,macho,722.2776754796878,27.825622115016067,17.505022944827044,blanco,sano,25.602657163924256
andino,hembra,670.0682092963795,26.466504095644208,NA,blanco,NA,30.55254296901204
peruano,macho,684.5249427031516,26.8863099787557,19.357601800964108,blanco,sano,64.57476507506394
andino,hembra,750.6080230956735,22.495378088228723,17.024456009703215,blanco,gordo,25.462754086416854
peruano,macho,NA,23.689129961943376,18.242168870222,negro,NA,37.34878689219519
andino,macho,NA,27.973441655486255,NA,marrón,NA,27.572285083414556
peruano,macho,875.4730887162928,26.43261826170945,22.23952397139708,blanco,sano,52.39555041131808
peruano,hembra,685.2068168318478,NA,16.757335914388985,blanco,sano,36.430185731481856
peruano,hembra,717.4633795319481,28.179016196412697,NA,blanco,NA,58.843722464320585
abisinio,macho,653.8107370740587,24.582924448758483,NA,negro,NA,18.172342349813768
andino,macho,685.4109984400636,NA,15.59802842714147,tricolor,gordo,37.781414887195936
peruano,hembra,623.4174029090062,26.611332252455178,18.12225931848356,negro,sano,27.45585789275743
peruano,hembra,909.7351991599328,22.599232398714136,NA,negro,NA,34.806798814943974
andino,macho,896.2585577782844,NA,17.040707346239362,blanco,gordo,32.79586743411244
andino,macho,889.8870452873828,23.685516065155024,18.45866669886594,negro,gordo,62.402770524949375
peruano,hembra,642.6183974452955,23.967078036899764,NA,blanco,NA,63.4022413273893
híbrido,macho,1180.570663236928,26.749740085750812,NA,marrón,NA,50.57751018670114
peruano,macho,982.62163652574,21.781686458327705,20.57292744362109,marrón,sano,44.09923144302179
peruano,macho,738.6915925739257,NA,18.880764043884167,blanco,sano,22.65760665973432
andino,macho,1078.1580083242868,NA,NA,tricolor,NA,47.98533911618828
andino,macho,756.7991116758878,NA,17.688015784764826,rojizo,sano,32.22737707029042
andino,macho,928.6309907097872,25.18836225933668,18.296818356212597,marrón,gordo,NA
andino,macho,NA,30.8277743731616,NA,marrón,NA,19.18727444092063
peruano,macho,751.06821527876,27.41451896714547,21.99951997547921,negro,sano,50.61762941901545
andino,hembra,561.0645059818078,22.982711309819365,15.773040686312148,negro,sano,31.30307847076573
peruano,hembra,628.8876120116105,NA,16.487069735323377,blanco,sano,17.927238014360285
peruano,hembra,668.5734644547683,26.76416430711103,18.578213017541724,pintado,sano,25.02305312842392
peruano,macho,774.9329427541614,24.669532699466497,19.00218045712043,blanco,sano,59.419414710210475
andino,macho,807.7652388733184,26.906651673840692,17.24435979631777,negro,gordo,11.831414777318829
andino,hembra,852.3909089191185,24.092024244982216,NA,rojizo,NA,50.16045067898215
andino,macho,745.6609064237102,25.79250668774576,17.23776105938542,blanco,sano,57.446978029861825
peruano,macho,NA,28.802337908837885,NA,negro,NA,57.23197507090835
peruano,macho,654.0905111832058,27.88686032687735,18.996673240411113,blanco,sano,49.20247544204745
americano,macho,996.6059749710204,NA,22.55160829188059,blanco,sano,13.765104981589404
andino,macho,718.9944992775909,20.476559692951568,17.735324598299897,negro,sano,33.63899564290453
abisinio,macho,NA,21.863901088932433,16.399698163055316,gris,NA,14.907114297148045
peruano,hembra,NA,20.592846441322795,NA,blanco,NA,25.04913020168395
peruano,macho,889.2360708390612,28.99596445917774,NA,negro,NA,40.056802011374
híbrido,hembra,NA,18.47567180931061,19.00685878729402,tricolor,NA,43.98862619946671
andino,hembra,634.0180588784766,24.440380506460613,15.98159070400637,blanco,sano,57.487008411159266
abisinio,macho,NA,27.60611100381986,NA,negro,NA,38.78632551389612
híbrido,macho,1059.780112713164,22.515439508325244,NA,marrón,NA,35.77309649755713
peruano,hembra,632.473055164769,21.92535039351725,18.992358651106723,blanco,sano,33.80470082380203
peruano,macho,817.3747125398522,26.193257560894484,19.144622086285167,blanco,sano,35.986685629202796
andino,hembra,749.2082620022514,20.51596160686219,16.664271054413806,marrón,gordo,19.18406128730266
híbrido,macho,857.0740221687463,33.46036968141767,NA,tricolor,NA,11.08563948159683
peruano,hembra,515.8358711006554,20.711482201661276,NA,negro,NA,14.103715354204004
andino,macho,NA,29.68395221125982,18.430283684748037,marrón,NA,53.13421709293968
andino,macho,706.8640831993314,26.605863114177435,NA,negro,NA,63.471165908908326
híbrido,macho,NA,33.77144789821305,NA,tricolor,NA,25.009443971616182
